t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
0.0,-20.0,-16.0,100.0,15.0,0.0,0.0
0.1,-18.470033490865788,-15.998582844759731,100.0,14.99997526979975,0.02723794037464084,0.0
0.2,-16.940069111236518,-15.994449178171173,100.0,14.999905348987742,0.05328715988785443,0.0
0.30000000000000004,-15.410111367513363,-15.987718180749074,100.0,14.999796223294389,0.07818733684775057,0.0
0.4,-13.880164168542752,-15.978505048337828,100.0,14.999653352543596,0.10197697547803965,0.0
0.5,-12.35023087818085,-15.966921109893352,100.0,14.99948170924605,0.12469344005663982,0.0
0.6000000000000001,-10.82031436399698,-15.953073941865435,100.0,14.999285814611737,0.14637298790134953,0.0
0.7000000000000001,-9.29041704237435,-15.937067479293129,100.0,14.999069772149218,0.16705080125409588,0.0
0.8,-7.760540920249696,-15.91900212372086,100.0,14.998837299008004,0.18676101811209325,0.0
0.9,-6.230687633717739,-15.898974848038408,100.0,14.998591755209736,0.2055367620513455,0.0
1.0,-4.700858483711841,-15.877079298343574,100.0,14.99833617090428,0.2234101710852738,0.0
1.1,-3.1710544689585296,-15.85340589292231,100.0,14.998073271777866,0.24041242559882467,0.0
1.2000000000000002,-1.6412763163909063,-15.828041918437247,100.0,14.997805502732025,0.2565737753961833,0.0
1.3,-0.11152450919399537,-15.801071623411874,100.0,14.997535049944348,0.27192356589816896,0.0
1.4000000000000001,1.4182006873559796,-15.772576309094243,100.0,14.997263861415062,0.2864902635235004,0.0
1.5,2.9478992021068477,-15.74263441778071,100.0,14.996993666096476,0.3003014802863699,0.0
1.6,4.477571136158436,-15.711321618677172,100.0,14.996725991696403,0.31338399764114866,0.0
1.7000000000000002,6.0072167427705,-15.678710891372214,100.0,14.99646218124072,0.3257637896035373,0.0
1.8,7.536836408926457,-15.644872606993845,100.0,14.996203408474868,0.3374660451760735,0.0
1.9000000000000001,9.066430638436735,-15.609874607118687,100.0,14.995950692179083,0.34851519010459525,0.0
2.0,10.596000036473033,-15.57378228049999,100.0,14.995704909467426,0.3589349079910282,0.0
2.1,12.12554529543182,-15.536658637678329,100.0,14.995466808136266,0.36874816078670586,0.0
2.2,13.655067182031948,-15.498564383536497,100.0,14.995237018123834,0.3779772086893454,0.0
2.3000000000000003,15.184566525557454,-15.459557987857872,100.0,14.995016062138566,0.3866436294657655,0.0
2.4000000000000004,16.71404420716239,-15.419695753945328,100.0,14.994804365510321,0.39476833722145915,0.0
2.5,18.243501150159936,-15.379031885355756,100.0,14.994602265315365,0.40237160063720895,0.0
2.6,19.772938311223122,-15.337618550803237,100.0,14.994410018822597,0.4094730606920464,0.0
2.7,21.302356672429326,-15.29550594728204,100.0,14.994227811305821,0.4160917478910229,0.0
2.8000000000000003,22.831757234085078,-15.252742361458795,100.0,14.994055763263862,0.42224609901545307,0.0
2.9000000000000004,24.36114100827196,-15.209374229381474,100.0,14.993893937087872,0.42795397341253055,0.0
3.0,25.890509013058356,-15.165446194551112,100.0,14.993742343212697,0.4332326688404792,0.0
3.1,27.41986226732539,-15.121001164400655,100.0,14.993600945786854,0.43809893688470486,0.0
3.2,28.949201786158973,-15.076080365223769,100.0,14.993469667893583,0.44256899795973786,0.0
3.3000000000000003,30.47852857676305,-15.030723395594995,100.0,14.993348396353344,0.44665855591111203,0.0
3.4000000000000004,32.0078436348522,-14.984968278321237,100.0,14.993236986136354,0.4503828122307088,0.0
3.5,33.53714794148461,-14.938851510963238,100.0,14.993135264411846,0.45375647989849704,0.0
3.6,35.066442460299086,-14.89240811496442,100.0,14.99304303425917,0.456793796863033,0.0
3.7,36.59572813512235,-14.845671683423243,100.0,14.99296007806422,0.4595085391725328,0.0
3.8000000000000003,38.12500588791512,-14.79867442754407,100.0,14.992886160623256,0.4619140337678081,0.0
3.9000000000000004,39.65427661702779,-14.751447221800403,100.0,14.992821031974719,0.4640231709478459,0.0
4.0,41.18354119573843,-14.7040196478433,100.0,14.992764429978463,0.4658484165183344,0.0
4.1000000000000005,42.71280047104799,-14.656420037186752,100.0,14.992716082660426,0.4674018236329658,0.0
4.2,44.242055262709236,-14.608675512700833,100.0,14.992675710339833,0.468695044336908,0.0
4.3,45.77130636246757,-14.560812028942495,100.0,14.992643027554704,0.46973934082140495,0.0
4.4,47.30055453349383,-14.512854411353011,100.0,14.99261774480062,0.47054559639805976,0.0
4.5,48.82980050999018,-14.464826394350201,100.0,14.992599570096631,0.471124326200963,0.0
4.6000000000000005,50.35904499695197,-14.416750658342774,100.0,14.992588210391336,0.47148568762445636,0.0
4.7,51.888288670069606,-14.368648865693363,100.0,14.992583372821281,0.47163949050396303,0.0
4.800000000000001,53.41753217575557,-14.320541695656042,100.0,14.992584765833087,0.47159520704697916,0.0
4.9,54.94677613128313,-14.272448878313496,100.0,14.992592100179895,0.4713619815209953,0.0
5.0,56.47602112502412,-14.224389227538238,100.0,14.99260508980211,0.4709486397048103,0.0
5.1000000000000005,58.00526771677423,-14.176380673001718,100.0,14.992623452601643,0.4703636981094057,0.0
5.2,59.53451643815524,-14.128440291254499,100.0,14.992646911118339,0.46961537297427397,0.0
5.300000000000001,61.063767793084395,-14.080584335900097,100.0,14.992675193116641,0.46871158904482974,0.0
5.4,62.59302225830198,-14.032828266884565,100.0,14.992708032090013,0.4676599881362848,0.0
5.5,64.12228028394888,-13.985186778923289,100.0,14.992745167690092,0.4664679374891336,0.0
5.6000000000000005,65.65154229418667,-13.937673829086027,100.0,14.992786346087115,0.465142537921175,0.0
5.7,67.18080868785329,-13.890302663560684,100.0,14.992831320267655,0.46369063178078673,0.0
5.800000000000001,68.71007983914815,-13.843085843615858,100.0,14.992879850275319,0.462118810705976,0.0
5.9,70.23935609834099,-13.796035270781758,100.0,14.992931703399648,0.4604334231935437,0.0
6.0,71.76863779249918,-13.74916221126862,100.0,14.992986654318036,0.45864058198252894,0.0
6.1000000000000005,73.29792522622895,-13.702477319641394,100.0,14.993044485195227,0.4567461712559419,0.0
6.2,74.82721868242638,-13.655990661769,100.0,14.993104985744539,0.45475585366464094,0.0
6.300000000000001,76.35651842303399,-13.60971173706613,100.0,14.993167953254666,0.4526750771770709,0.0
6.4,77.88582468979995,-13.563649500045162,100.0,14.993233192585686,0.45050908175845356,0.0
6.5,79.41513770503656,-13.517812381195409,100.0,14.993300516137515,0.44826290588289514,0.0
6.6000000000000005,80.94445767237534,-13.472208307206566,100.0,14.993369743793908,0.44594139288177026,0.0
6.7,82.47378477751633,-13.426844720552898,100.0,14.993440702844824,0.44354919713163654,0.0
6.800000000000001,84.00311918896939,-13.381728598454368,100.0,14.993513227889665,0.4410907900848369,0.0
6.9,85.53246105878567,-13.336866471230595,100.0,14.9935871607239,0.43857046614586576,0.0
7.0,87.06181052327754,-13.292264440063226,100.0,14.993662350211164,0.4359923483964873,0.0
7.1000000000000005,88.59116770372559,-13.247928194181993,100.0,14.993738652142856,0.43336039417252603,0.0
7.2,90.12053270707139,-13.203863027489444,100.0,14.993815929087129,0.43067840049517986,0.0
7.300000000000001,91.6499056265951,-13.160073854639041,100.0,14.993894050228883,0.4279500093596433,0.0
7.4,93.17928654257686,-13.116565226581043,100.0,14.993972891202334,0.4251787128837734,0.0
7.5,94.7086755229414,-13.073341345590313,100.0,14.99405233391756,0.4223678583194777,0.0
7.6000000000000005,96.23807262388512,-13.03040607978991,100.0,14.99413226638226,0.41952065292945623,0.0
7.7,97.76747789048527,-12.987762977184083,100.0,14.994212582519932,0.4166401687318864,0.0
7.800000000000001,99.29689135729093,-12.945415279213975,100.0,14.994293181985448,0.41372934711559894,0.0
