t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
0,4,0,20,4,0,0
0.05,4.20061413432969,0.00185662700708546,20.0072405644872,4.02459580699677,0.0742671604649585,0.289619461202058
0.1,4.40246287430171,0.00742719087614737,20.028961543505,4.04938923117709,0.14856281911893,0.579214760178418
0.15,4.60555685499807,0.0167139216619697,20.0651614539486,4.07441051225745,0.222919254463402,0.868774858311484
0.2,4.80990823475219,0.0297206750238481,20.1158382544995,4.09969035362685,0.297369227869078,1.15828845653558
0.25,5.01553072032138,0.0464529587582489,20.1809893312078,4.12526000255435,0.371946079881915,1.44774393899101
0.3,5.22243959617253,0.0669179642635086,20.2606114801714,4.15115133460748,0.446683831321939,1.73712931313241
0.35,5.4306517581065,0.0911246031952687,20.3547008871177,4.17739694288837,0.521617289948987,2.0264321456187
0.4,5.64018575147869,0.11908354961193,20.4632531036597,4.2040302327616,0.596782163546708,2.3156394932318
0.45,5.85106181430867,0.150807287954157,20.5862630199554,4.23108552282362,0.672215180365744,2.60473782797546
0.5,6.06330192561163,0.186310167252062,20.7237248334576,4.25859815295095,0.747954217971199,2.8937129553907
0.55,6.27692985932844,0.225608462008869,20.8756320133863,4.28660460036363,0.824038441660249,3.18254992498827
0.6,6.49197124428099,0.268720440271607,21.0419772605012,4.31514260475519,0.90050845375589,3.47123293153578
0.65,6.70845363063491,0.315666439468612,21.2227524616785,4.34425130367168,0.977406455245252,3.75974520574309
0.7,6.92640656341497,0.366468950671643,21.4179486387233,4.37397137947401,1.0547764214195,4.04806889265791
0.75,7.1458616636893,0.421152712028609,21.6275558907538,4.40434521939287,1.13266429339116,4.33618491580651
0.8,7.36685271811871,0.479744812212898,21.8515633293895,4.43541709038747,1.21111818761927,4.62407282478182
0.85,7.58941577765914,0.542274804849021,22.0899590058492,4.46723333075337,1.29018862586854,4.91171062358147
0.9,7.81358926630873,0.608774835004001,22.3427298289197,4.49984256069568,1.36992878837365,5.19907457651665
0.95,8.03941410090971,0.679279778982277,22.6098614725827,4.53329591439835,1.45039479338174,5.48613898792933
1,8.26693382315066,0.753827398831997,22.8913382718805,4.56764729648525,1.53164600671559,5.77287595124824
1.05,8.49619474506971,0.832458513166028,23.1871431053599,4.60295366619361,1.61374538554872,6.05925506205192
1.1,8.72724610953771,0.91521718612623,23.4972572621377,4.63927535307349,1.69675986122571,6.34524308875412
1.15,8.96014026740449,1.00215093657949,23.8216602912857,4.67667640860229,1.78076076671288,6.63080359323323
1.2,9.19493287322759,1.09331096993471,24.1603298308049,4.71522499877115,1.86582431514568,6.91589649213436
1.25,9.4316831017744,1.18875243531845,24.5132414129531,4.75499384347862,1.95203213697162,7.20047754760022
1.3,9.67045388780242,1.28853471125121,24.8803682420651,4.79606070946982,2.03947188439718,7.48449777373517
1.35,9.91131219198499,1.39272172343625,25.2616809402476,4.83850896460688,2.12823791326255,7.76790274204509
1.4,10.1543292962683,1.50138229881945,25.6571472554006,4.88242820246576,2.21843205412086,8.05063176525448
1.45,10.3995811324299,1.61459056071419,26.0667317248712,4.9279149476434,2.31016448622059,8.33261693405955
1.5,10.6471486481655,1.73242637052447,26.4903952866252,4.97507345374126,2.40355473031437,8.61378197524109
1.55,10.8971182156746,1.85497582245831,26.9280948280571,5.02401660777039,2.49873277876732,8.89404089175103
1.6,11.1495820884502,1.98233179861746,27.3797826603495,5.07486695668637,2.59584038432501,9.17329633539331
1.65,11.4046389128138,2.11459459299664,27.8454059035168,5.12775787386425,2.69503253210352,9.4514376498711
1.7,11.6623943016855,2.25187261423887,28.3249057637588,5.1828348854626,2.79647912280364,9.72833850537048
1.75,11.9229614791214,2.3942831784811,28.8182166802946,5.24025717860532,2.90036689864988,10.003854024301
1.8,12.1864620052919,2.54195340528223,29.3252653131552,5.30019931477346,3.0069016467569,10.2778172697206
1.85,12.4530265927548,2.6950212314225,29.845969336114,5.36285317212285,3.1163107168797,10.5500349312144
